,power/energy-pkg/,power/energy-pkg/,instructions,cycles,cpu-clock,cpu-migrations,branches,branch-misses,context-switches,bus-cycles,cache-references,cache-misses,mem-loads,mem-stores,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,power/energy-pkg/,power/energy-cores/,power/energy-gpu/,runtime
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Coluna 7,Coluna 8,Coluna 9,Coluna 10,Coluna 11,Coluna 12,Coluna 13,Coluna 14,Coluna 15,Coluna 16,Coluna 17,Coluna 18,Coluna 19,Coluna 20,Coluna 21,Coluna 22,Coluna 23,Coluna 24,Coluna 25,Coluna 26
Média,#DIV/0!,"15688,767","6918359591939,2","10936509156253,4","2710925,84","620,2","1159991137867,9","85245056286,5","45812,5","64846187654,8",145346357600,"114661652044,8","73,8","1054006506169,9","1053771176547,8","1691612029277,2","76299111598,8","1807251284,7",41305785099,"34512445420,3","3003826,5","3003826,5",#DIV/0!,"12864,878",0,#DIV/0!
Erro padrão,#DIV/0!,"69,7044624276906","2409259374,48333","20056241796,6722","4077,84415152694","37,2742985625931","478507542,652904","56475950,1798709","976,310051503449","96538163,6222593","377331914,153244","94827199,1535935","10,9146181284042","524853576,791448","450761807,543337","462229103,365346","202815240,917562","7868992,34856876","137620717,993235","41314041,4304796","15139,8664637073","15139,8664637073",#DIV/0!,"71,6280846347607",0,#DIV/0!
Modo,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,#VALOR!,0,#VALOR!
Mediana,#VALOR!,"15644,5","6917623338915,5","10928671416086,5","2710318,285","555,5",1159757605658,85312634642,"44515,5",64831184924,"145578192504,5","114637601163,5",65,"1053924438096,5",1054249964849,1691923494978,76184124141,1801968922,41230303252,"34495349028,5","2999242,5","2999242,5",#VALOR!,"12808,74",0,#VALOR!
Primeiro quartil,#VALOR!,"15585,665","6912726353801,25","10893250989746,3","2706425,265","538,75",1159002941505,"85082409947,5",44295,"64738420596,75",144316329521,"114430570493,25",53,"1052758617589,75","1052474919434,5",1690515257336,"75767539929,5","1789968095,5",40913481507,"34448573193,5","2964803,25","2964803,25",#VALOR!,"12769,9975",0,#VALOR!
Terceiro quartil,#VALOR!,"15657,525","6921327567990,25","10957251359357,5","2720430,5525",682,"1161105390649,25","85401818529,5","44956,75","65071275013,25","146091822477,75","114827394244,25",90,1054903974057,"1054991726217,75",1692787005527,"76898019829,75","1810700320,5","41595843787,75","34610461359,75",3036085,3036085,#VALOR!,"12825,885",0,#VALOR!
Variância,#DIV/0!,"48587,1208233333","5,8045307335358E+019","4,02252835006581E+021","166288129,241424","13893,7333333333","2,2896946837572E+018","3,18953294871926E+016","9531813,16666667","9,31961703555812E+016","1,42379373438551E+018","8,99219769931528E+016","1191,28888888889","2,75471277070777E+018","2,03186207139736E+018","2,13655743997931E+018","4,11340219484487E+017",619210405818337,"1,89394620209736E+017","1,70685001931939E+016","2292155565,38889","2292155565,38889",#DIV/0!,"51305,8250844444",0,#DIV/0!
Desvio padrão,#DIV/0!,"220,424864349132","7618747097,47987","63423405380,5518","12895,2754620219","117,871681642935","1513173712,35335","178592635,590588","3087,3634652672","305280478,17635","1193228282,59538","299869933,459747","34,5150530767213","1659732740,74707","1425433994,05141","1461696767,45189","641358105,495274","24883938,7119149","435194922,086341","130646470,266877","47876,461496114","47876,461496114",#DIV/0!,"226,507891881154",0,#DIV/0!
Curtose,#DIV/0!,"8,90805997386631","-0,591171403308511","2,18731530722679","1,29965838934998","-0,673723294166018","-0,446055740328713","-1,7939223854746","3,04617270181711","1,23745924804429","-0,79583051827967","0,467265174845674","1,16249489177255","-1,01353533288147","-1,34840377956927","-0,840484403577499","-1,6829477119307","0,996692910210392","-1,31651606422702","0,211066557880452","-0,198979553449185","-0,198979553449185",#DIV/0!,"9,31864773703677",#DIV/0!,#DIV/0!
Inclinação,#DIV/0!,"2,9209665424988","0,337579597112086","1,31048221877237","-0,96293106940171","0,89871058813783","-0,129888613738219","-0,397037712506102","1,97072705104984","-0,945087304692172","0,193086739242832","0,704211329300469","1,01311206724465","0,127533046715883","-0,618751298045646","-0,628738127559281","0,141322153692513","1,29594610361565","0,442048969516773","-0,427030305025264","0,571043671969665","0,571043671969665",#DIV/0!,"3,01142312284946",Erro:502,#DIV/0!
Intervalo,0,"754,190000000001",23179257778,209681385664,"43994,4300000002",331,4981871583,450835254,9516,1038394195,3693501269,1008806304,120,4808721397,3751304049,4244980115,1789928358,76116850,1212771800,422525100,154977,154977,0,"773,07",0,0
Mínimo,0,"15548,97",6907236370623,10871517417898,"2683135,01",499,1157307852438,84983325434,43550,64190805185,143741053928,114261161818,27,1051650957177,1051451409940,1688972180270,75407159704,1783201894,40809569588,34257455112,2940637,2940637,0,"12728,25",0,0
Máximo,0,"16303,16",6930415628401,11081198803562,"2727129,44",830,1162289724021,85434160688,53066,65229199380,147434555197,115269968122,147,1056459678574,1055202713989,1693217160385,77197088062,1859318744,42022341388,34679980212,3095614,3095614,0,"13501,32",0,0
Soma,0,"156887,67",69183595919392,109365091562534,"27109258,4",6202,11599911378679,852450562865,458125,648461876548,1453463576000,1146616520448,738,10540065061699,10537711765478,16916120292772,762991115988,18072512847,413057850990,345124454203,30038265,30038265,0,"128648,78",0,0
Contagem,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0
