,power/energy-pkg/,power/energy-pkg/,instructions,cycles,cpu-clock,cpu-migrations,branches,branch-misses,context-switches,bus-cycles,cache-references,cache-misses,mem-loads,mem-stores,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,power/energy-pkg/,power/energy-cores/,power/energy-gpu/,runtime
Primeiro quartil,#VALOR!,"45673,265",20797609328651,"33891336156643,8","8122955,675","219,25","3507944960990,5","318268880311,25","29174,5","194343429832,25","422634684709,75",327995224788,8,"3559283564551,5","3560196934824,75","4961350190491,75",221815655737,2378846253,"121970809752,75","99337602901,75","656185,5","656185,5",#VALOR!,"37373,71",0,#VALOR!
Terceiro quartil,#VALOR!,"45789,75",20808200128271,"34010028637373,7","8146025,155",235,"3509104848265,5","318735502637,5","40468,25",194883283716,"428410770504,75","328465229131,25",19,3563525877373,"3564833748722,25","4964258339114,25","231845584248,25",2430646219,125054727527,99534726871,"664944,25","664944,25",#VALOR!,"37482,9325",0,#VALOR!
Variância,#DIV/0!,"10486,3983655554","8,30163488751664E+019","5,98442239691401E+021","245435031,67701","183,655555555556","1,88898689248731E+018","1,07919304714999E+017","68806034,4888889","1,41435025465981E+017","1,89208269646262E+019","2,33869037464297E+017","57,6","7,57138469982476E+018","7,85071937254118E+018","3,16825894651461E+018","4,08088793686332E+019","1,14339793398698E+015","3,61402983950956E+018","3,88804831816052E+016",32866360,32866360,#DIV/0!,"6807,99583222232",0,#DIV/0!
Desvio padrão,#DIV/0!,"102,403116971875","9111330796,05644","77359048578,1334","15666,3662563151","13,5519576281641","1374404195,45609","328510737,594677","8294,94029447403","376078483,120188","4349807692,83266","483600080,091285","7,58946638440411","2751614925,78899","2801913519,81841","1779960377,79345","6388182790,79686","33814167,6518435","1901060188,2922","197181345,927056","5732,91897727502","5732,91897727502",#DIV/0!,"82,5105801229292",0,#DIV/0!
Curtose,#DIV/0!,"-0,221179172344417","1,46119287326202","-1,33058073341881","-1,08231687199061","1,00907523786207","1,92137994604089","-0,392012302207816","-0,900354947647168","-1,05218422680523","-0,74038888718324","2,03608500757012","-1,43812463256908","-1,08754703262469","-1,30841921579272","-1,70144475581154","-1,20884807806791","-1,01981985323847","-1,30327771348898","0,305738108744179","-1,13778855948011","-1,13778855948011",#DIV/0!,"-0,49272346809106",#DIV/0!,#DIV/0!
Inclinação,#DIV/0!,"-0,646103585660872","1,06104505270859","-0,592331536130808","-0,281608604110926","1,02238252445717","-0,682359226308458","-0,680324152384372","1,09468369102507","-0,286167971725867","-0,702993571395111","-1,0592976991528","-0,131761569173683","0,647619012484989","0,292749013327415","-0,181772085189452","-0,899633945448178","0,157792773912114","-0,458617630389931","0,197423864165624","0,220694836627767","0,220694836627767",#DIV/0!,"-0,57065704480022",Erro:502,#DIV/0!
Intervalo,0,"326,019999999997",29851926450,197101980028,"45478,3799999999",45,5180831306,1063856432,19919,1094976437,13202139163,1769257759,20,8058933120,7434897795,4652810878,16562450182,102242705,5354325585,681807747,17431,17431,0,"261,450000000004",0,0
Mínimo,0,"45539,68",20795074657634,33857362513828,"8112675,37",213,3505514858517,317917485803,28737,194085543388,418202270796,327140646804,3,3557794634778,3558457914313,4960153531053,217852865296,2356702179,120763982395,99142804982,652447,652447,0,"37274,77",0,0
Máximo,0,"45865,7",20824926584084,34054464493856,"8158153,75",258,3510695689823,318981342235,48656,195180519825,431404409959,328909904563,23,3565853567898,3565892812108,4964806341931,234415315478,2458944884,126118307980,99824612729,669878,669878,0,"37536,22",0,0
Soma,0,"457291,89",208049832468735,339658777640997,"81350264,31",2291,35084505064254,3185293547457,345314,1946252341641,4257026326277,3282132074845,134,35612168832924,35621512662056,49627002937987,2278482737371,24052083631,1236060551292,994555307300,6605700,6605700,0,"374240,91",0,0
Contagem,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0
